,match_id,season,date,home_id,away_id,home_goals,away_goals
1458,1239756,2012/2013,2013-05-11,8721,9789,3,3
1459,1239757,2012/2013,2013-05-11,9905,9788,2,4
1460,1239758,2012/2013,2013-05-11,10189,10269,1,2
1461,1239759,2012/2013,2013-05-11,8178,9904,3,1
1462,1239760,2012/2013,2013-05-11,8194,8165,1,2
1463,1239761,2012/2013,2013-05-11,8357,8358,1,2
1464,1239762,2012/2013,2013-05-11,9823,8406,3,0
1465,1239763,2012/2013,2013-05-11,8226,9790,1,4
1466,1239764,2012/2013,2013-05-11,8697,9810,1,1
1467,1239765,2012/2013,2013-05-18,9788,9823,3,4
1468,1239766,2012/2013,2013-05-18,8358,10189,1,2
1469,1239767,2012/2013,2013-05-18,9790,8178,0,1
1470,1239768,2012/2013,2013-05-18,9810,8721,2,2
1471,1239769,2012/2013,2013-05-18,8165,8697,3,2
1472,1239770,2012/2013,2013-05-18,9789,8226,1,2
1473,1239771,2012/2013,2013-05-18,10269,9905,2,2
1474,1239772,2012/2013,2013-05-18,8406,8357,3,1
1475,1239773,2012/2013,2013-05-18,9904,8194,3,0
1476,1239503,2012/2013,2012-09-22,10189,9823,0,2
1477,1239504,2012/2013,2012-09-23,8178,9788,1,1
1478,1239505,2012/2013,2012-09-22,8721,8357,1,1
1479,1239506,2012/2013,2012-09-23,8697,10269,2,2
1480,1239507,2012/2013,2012-09-21,8165,9810,1,2
1481,1239508,2012/2013,2012-09-23,8226,9904,3,1
1482,1239509,2012/2013,2012-09-22,9905,8406,2,0
1483,1239510,2012/2013,2012-09-22,9790,9789,3,2
1484,1239511,2012/2013,2012-09-22,8194,8358,0,0
1485,1239476,2012/2013,2012-09-25,9823,8721,3,0
1486,1239477,2012/2013,2012-09-25,10189,9905,3,0
1487,1239478,2012/2013,2012-09-26,9788,9790,2,2
1488,1239479,2012/2013,2012-09-26,10269,8226,0,3
1489,1239480,2012/2013,2012-09-26,9904,8165,4,1
1490,1239481,2012/2013,2012-09-26,8358,8697,1,2
1491,1239482,2012/2013,2012-09-26,8406,8178,1,3
1492,1239483,2012/2013,2012-09-25,8357,8194,0,2
1493,1239484,2012/2013,2012-09-25,9810,9789,3,3
1494,1239512,2012/2013,2012-09-29,9789,9788,5,0
1495,1239513,2012/2013,2012-09-29,8178,8357,2,0
1496,1239514,2012/2013,2012-09-30,8721,9905,0,2
1497,1239515,2012/2013,2012-09-29,8697,9823,0,2
1498,1239516,2012/2013,2012-09-29,8165,10269,0,2
1499,1239517,2012/2013,2012-09-29,8226,8406,0,0
1500,1239518,2012/2013,2012-09-29,9790,9904,1,0
1501,1239519,2012/2013,2012-09-30,9810,8358,2,1
1502,1239520,2012/2013,2012-09-28,8194,10189,2,2
1503,1239521,2012/2013,2012-10-06,9823,8226,2,0
1504,1239522,2012/2013,2012-10-06,10189,8721,3,0
1505,1239523,2012/2013,2012-10-07,9788,9810,2,0
1506,1239524,2012/2013,2012-10-07,10269,8178,2,2
1507,1239525,2012/2013,2012-10-07,9904,9789,1,1
1508,1239526,2012/2013,2012-10-06,8358,8165,3,0
1509,1239527,2012/2013,2012-10-06,9905,8194,1,0
1510,1239528,2012/2013,2012-10-05,8406,8697,3,1
1511,1239529,2012/2013,2012-10-06,8357,9790,0,1
1512,1239530,2012/2013,2012-10-20,9789,10189,1,2
1513,1239531,2012/2013,2012-10-20,8178,9905,2,2
1514,1239532,2012/2013,2012-10-20,8721,8358,0,2
1515,1239533,2012/2013,2012-10-20,8697,9788,4,0
1516,1239534,2012/2013,2012-10-21,8165,8406,0,0
1517,1239535,2012/2013,2012-10-19,8226,8357,3,3
1518,1239536,2012/2013,2012-10-21,9790,10269,0,1
1519,1239537,2012/2013,2012-10-20,9810,9904,3,1
1520,1239538,2012/2013,2012-10-20,8194,9823,0,5
1521,1239539,2012/2013,2012-10-28,9823,8178,1,2
1522,1239540,2012/2013,2012-10-27,10189,8165,1,0
1523,1239541,2012/2013,2012-10-28,10269,9810,2,1
1524,1239542,2012/2013,2012-10-28,9904,9788,2,3
1525,1239543,2012/2013,2012-10-27,8358,9789,0,2
1526,1239544,2012/2013,2012-10-27,9905,8226,3,0
1527,1239545,2012/2013,2012-10-26,8406,9790,0,2
1528,1239546,2012/2013,2012-10-27,8357,8697,1,1
1529,1239547,2012/2013,2012-10-27,8194,8721,1,4
1530,1478940,2013/2014,2013-08-09,9823,9788,3,1
1531,1478943,2013/2014,2013-08-11,9905,10269,3,2
1532,1478944,2013/2014,2013-08-10,8226,8165,2,2
1533,1478945,2013/2014,2013-08-11,10189,9790,3,3
1534,1478946,2013/2014,2013-08-10,8178,8358,3,1
1535,1478947,2013/2014,2013-08-10,9904,8721,2,0
1536,1478948,2013/2014,2013-08-10,8406,9789,0,4
1537,1478949,2013/2014,2013-08-10,9776,8697,0,1
1538,1478950,2013/2014,2013-08-10,8177,9810,6,1
1539,1479071,2013/2014,2013-10-26,9823,8177,3,2
1540,1479072,2013/2014,2013-10-26,10189,9789,1,3
1541,1479073,2013/2014,2013-10-27,9788,9810,4,1
1542,1479074,2013/2014,2013-10-26,8178,8406,2,1
1543,1479075,2013/2014,2013-10-25,10269,8165,1,1
1544,1479076,2013/2014,2013-10-26,9904,8226,1,4
1545,1479077,2013/2014,2013-10-26,8721,8697,3,0
1546,1479078,2013/2014,2013-10-27,8358,9790,0,3
1547,1479079,2013/2014,2013-10-26,9905,9776,2,0
1548,1479080,2013/2014,2013-11-01,9789,10269,6,1
1549,1479081,2013/2014,2013-11-03,8697,9904,3,2
1550,1479082,2013/2014,2013-11-02,8165,8358,0,3
1551,1479083,2013/2014,2013-11-02,8226,9823,1,2
1552,1479084,2013/2014,2013-11-03,8406,9905,2,1
1553,1479085,2013/2014,2013-11-02,9790,9788,0,2
1554,1479086,2013/2014,2013-11-02,9776,8178,1,0
1555,1479087,2013/2014,2013-11-02,9810,8721,1,2
1556,1479088,2013/2014,2013-11-02,8177,10189,0,2
1557,1479089,2013/2014,2013-11-09,9823,8406,3,0
1558,1479090,2013/2014,2013-11-09,10189,8697,3,1
1559,1479091,2013/2014,2013-11-09,9788,8165,3,1
1560,1479092,2013/2014,2013-11-09,8178,9790,5,3
1561,1479093,2013/2014,2013-11-08,9904,9776,0,0
1562,1479094,2013/2014,2013-11-09,8721,9789,2,1
1563,1479095,2013/2014,2013-11-09,8226,8177,2,3
1564,1479096,2013/2014,2013-11-10,8358,10269,1,3
1565,1479097,2013/2014,2013-11-10,9905,9810,1,0
1566,1479098,2013/2014,2013-11-23,9789,9823,0,3
1567,1479099,2013/2014,2013-11-22,10269,9788,0,2
1568,1479100,2013/2014,2013-11-24,8697,9905,2,3
1569,1479101,2013/2014,2013-11-23,8165,8721,1,1
1570,1479102,2013/2014,2013-11-23,8406,8226,2,0
1571,1479103,2013/2014,2013-11-24,9790,9904,3,1
1572,1479104,2013/2014,2013-11-23,9776,8358,0,1
1573,1479105,2013/2014,2013-11-23,9810,10189,3,3
1574,1479106,2013/2014,2013-11-23,8177,8178,0,1
1575,1479107,2013/2014,2013-11-30,9823,9776,2,0
1576,1479108,2013/2014,2013-11-30,10189,10269,3,0
1577,1479109,2013/2014,2013-12-01,9788,8358,1,0
1578,1479110,2013/2014,2013-11-30,8178,8165,3,0
1579,1479111,2013/2014,2013-12-01,9904,9810,2,0
1580,1479112,2013/2014,2013-11-29,8721,9790,1,1
1581,1479113,2013/2014,2013-11-30,8226,8697,4,4
1582,1479114,2013/2014,2013-11-30,9905,9789,1,3
1583,1479115,2013/2014,2013-11-30,8177,8406,0,0
1584,1479116,2013/2014,2013-12-07,9789,8178,0,1
1585,1479118,2013/2014,2013-12-07,9788,10189,2,1
1586,1479119,2013/2014,2013-12-07,10269,9904,4,2
1587,1479120,2013/2014,2013-12-07,8697,9823,0,7
1588,1479121,2013/2014,2013-12-06,8165,9905,1,1
1589,1479122,2013/2014,2013-12-08,8358,8721,0,3
1590,1479123,2013/2014,2013-12-07,9790,8406,0,1
1591,1479124,2013/2014,2013-12-08,9776,8177,0,2
1592,1479125,2013/2014,2013-12-07,9810,8226,1,2
1593,1479126,2013/2014,2013-12-14,9823,9790,3,1
1594,1479127,2013/2014,2013-12-15,10189,8358,2,0
1595,1479128,2013/2014,2013-12-15,8178,9810,0,1
1596,1479129,2013/2014,2013-12-14,9904,8165,3,3
1597,1479130,2013/2014,2013-12-14,8721,10269,3,1
1598,1479131,2013/2014,2013-12-14,8226,9789,2,2
1599,1479133,2013/2014,2013-12-14,9905,9788,0,0
1600,1479134,2013/2014,2013-12-14,8406,9776,4,1
1601,1479135,2013/2014,2013-12-13,8177,8697,3,2
1602,1479136,2013/2014,2013-12-21,9789,8177,1,2
1603,1479137,2013/2014,2013-12-22,9788,8721,2,2
1604,1479138,2013/2014,2013-12-21,8697,8178,1,0
1605,1479139,2013/2014,2013-12-21,8165,10189,0,0
1606,1479140,2013/2014,2013-12-21,8358,9904,2,1
1607,1479141,2013/2014,2013-12-21,9790,9905,2,3
1608,1479142,2013/2014,2013-12-21,9776,8226,1,0
1609,1479143,2013/2014,2013-12-20,9810,8406,1,1
1610,1479144,2013/2014,2014-01-29,10269,9823,1,2
1611,1479145,2013/2014,2014-01-25,9789,8406,2,2
1612,1479146,2013/2014,2014-01-24,9788,9823,0,2
1613,1479147,2013/2014,2014-01-25,10269,9905,1,2
1614,1479148,2013/2014,2014-01-25,8721,9904,1,3
1615,1479149,2013/2014,2014-01-26,8697,9776,0,0
1616,1479150,2013/2014,2014-01-25,8165,8226,4,0
1617,1479151,2013/2014,2014-01-25,8358,8178,3,2
1618,1479152,2013/2014,2014-01-26,9790,10189,0,3
1619,1479153,2013/2014,2014-01-25,9810,8177,1,0
1620,1479154,2013/2014,2014-02-02,9823,9810,5,0
1621,1479155,2013/2014,2014-02-01,10189,8721,2,1
1622,1479157,2013/2014,2014-02-01,8178,10269,2,1
1623,1479158,2013/2014,2014-02-01,9904,9788,3,1
1624,1479159,2013/2014,2014-02-01,8226,9790,3,0
1625,1479160,2013/2014,2014-02-01,9905,8358,2,0
1626,1479161,2013/2014,2014-02-01,8406,8697,3,1
1627,1479162,2013/2014,2014-01-31,9776,9789,1,2
1628,1479163,2013/2014,2014-02-02,8177,8165,1,3
1629,1478999,2013/2014,2013-08-18,9789,9776,2,1
1630,1479000,2013/2014,2013-08-17,9788,9904,3,0
1631,1479001,2013/2014,2013-08-17,10269,8178,0,1
1632,1479002,2013/2014,2013-08-17,8721,10189,4,0
1633,1479003,2013/2014,2013-08-17,8697,8406,1,0
1634,1479004,2013/2014,2013-08-18,8165,8177,2,2
1635,1479005,2013/2014,2013-08-17,8358,9905,1,2
1636,1479006,2013/2014,2013-08-17,9790,8226,1,5
1637,1479007,2013/2014,2013-08-17,9810,9823,0,1
1638,1479164,2013/2014,2014-02-09,10189,9904,2,0
1639,1479165,2013/2014,2014-02-07,9788,8178,0,1
1640,1479166,2013/2014,2014-02-09,10269,8406,1,4
1641,1479167,2013/2014,2014-02-08,8721,9905,3,0
1642,1479168,2013/2014,2014-02-08,8697,9789,1,5
1643,1479169,2013/2014,2014-02-08,8165,9823,0,2
1644,1479170,2013/2014,2014-02-08,8358,8226,1,1
1645,1479172,2013/2014,2014-02-08,9790,8177,0,3
1646,1479173,2013/2014,2014-02-08,9810,9776,3,0
1647,1479174,2013/2014,2014-02-15,9789,9810,4,0
1648,1479175,2013/2014,2014-02-15,9823,8358,4,0
1649,1479176,2013/2014,2014-02-15,8178,10189,1,2
1650,1479177,2013/2014,2014-02-15,8697,9788,1,1
1651,1479178,2013/2014,2014-02-15,8226,10269,4,1
1652,1479179,2013/2014,2014-02-14,9905,9904,2,0
1653,1479180,2013/2014,2014-02-16,8406,8165,0,1
1654,1479181,2013/2014,2014-02-15,9776,9790,4,2
1655,1479182,2013/2014,2014-02-16,8177,8721,1,2
1656,1479183,2013/2014,2014-02-21,10189,9905,0,0
1657,1479184,2013/2014,2014-02-22,9788,8226,2,2
1658,1479185,2013/2014,2014-02-22,10269,8177,1,2
1659,1479186,2013/2014,2014-02-23,9904,9823,0,4
1660,1479187,2013/2014,2014-02-22,8721,8178,3,1
1661,1479188,2013/2014,2014-02-22,8165,9776,2,1
1662,1479189,2013/2014,2014-02-22,8358,8406,2,4
1663,1479190,2013/2014,2014-02-22,9790,9789,3,0
1664,1479191,2013/2014,2014-02-23,9810,8697,0,0
1665,1479192,2013/2014,2014-03-01,9789,8165,3,0
1666,1479193,2013/2014,2014-03-01,9823,10189,5,1
1667,1479194,2013/2014,2014-03-01,8178,9905,0,1
1668,1479195,2013/2014,2014-03-01,8697,9790,1,0
1669,1479196,2013/2014,2014-03-02,8226,8721,6,2
1670,1479197,2013/2014,2014-03-01,8406,9904,1,1
1671,1479198,2013/2014,2014-03-01,9776,9788,1,1
1672,1479199,2013/2014,2014-03-02,9810,10269,2,1
1673,1479201,2013/2014,2014-02-28,8177,8358,0,0
1674,1479202,2013/2014,2014-03-08,10189,8226,4,0
1675,1479203,2013/2014,2014-03-08,9788,8406,1,2
1676,1479204,2013/2014,2014-03-08,10269,9776,2,2
1677,1479205,2013/2014,2014-03-08,9904,8178,1,1
1678,1479206,2013/2014,2014-03-08,8721,9823,1,6
1679,1479207,2013/2014,2014-03-08,8165,8697,0,2
1680,1479208,2013/2014,2014-03-09,8358,9789,0,1
1681,1479209,2013/2014,2014-03-09,9905,8177,1,1
1682,1479210,2013/2014,2014-03-08,9790,9810,1,1
1683,1479211,2013/2014,2014-03-15,9789,9788,1,2
1684,1479212,2013/2014,2014-03-15,9823,8178,2,1
1685,1479213,2013/2014,2014-03-15,8697,10269,1,1
1686,1479214,2013/2014,2014-03-15,8226,9905,2,4
1687,1479215,2013/2014,2014-03-14,8406,10189,1,2
1688,1479216,2013/2014,2014-03-16,9790,8165,2,1
1689,1479217,2013/2014,2014-03-15,9776,8721,1,1
1690,1479218,2013/2014,2014-03-16,9810,8358,1,4
1691,1479219,2013/2014,2014-03-15,8177,9904,0,3
1692,1479220,2013/2014,2014-03-22,10189,9776,3,1
1693,1479221,2013/2014,2014-03-22,9788,8177,3,0
1694,1479222,2013/2014,2014-03-23,8178,8226,2,3
1695,1479223,2013/2014,2014-03-22,10269,9790,1,0
1696,1479224,2013/2014,2014-03-22,9904,9789,0,3
1697,1479225,2013/2014,2014-03-22,8721,8406,1,1
1698,1479226,2013/2014,2014-03-23,8165,9810,2,5
1699,1479227,2013/2014,2014-03-21,8358,8697,3,1
1700,1479228,2013/2014,2014-03-22,9905,9823,0,2
1701,1479229,2013/2014,2014-03-25,9789,10189,0,0
1702,1479230,2013/2014,2014-03-25,8697,8721,1,3
1703,1479231,2013/2014,2014-03-26,8165,10269,2,0
1704,1479232,2013/2014,2014-03-26,8226,9904,3,1
1705,1479233,2013/2014,2014-03-26,8406,8178,1,3
1706,1479234,2013/2014,2014-03-26,9790,8358,1,1
1707,1479235,2013/2014,2014-03-25,9776,9905,3,1
1708,1479236,2013/2014,2014-03-26,9810,9788,1,0
1709,1479237,2013/2014,2014-03-25,8177,9823,1,3
1710,1479238,2013/2014,2014-03-29,9823,8226,3,3
1711,1479239,2013/2014,2014-03-28,10189,8177,2,0
1712,1479240,2013/2014,2014-03-30,9788,9790,3,1
1713,1479242,2013/2014,2014-03-29,8178,9776,1,1
1714,1479243,2013/2014,2014-03-29,10269,9789,2,3
1715,1479244,2013/2014,2014-03-30,9904,8697,1,2
1716,1479245,2013/2014,2014-03-29,8721,9810,2,1
1717,1479246,2013/2014,2014-03-29,8358,8165,3,2
1718,1479247,2013/2014,2014-03-29,9905,8406,3,0
1719,1479248,2013/2014,2014-04-05,9789,8721,2,1
1720,1479249,2013/2014,2014-04-05,10269,8358,2,0
1721,1479250,2013/2014,2014-04-05,8697,10189,1,1
1722,1479251,2013/2014,2014-04-05,8165,9788,0,2
1723,1479252,2013/2014,2014-04-05,8406,9823,1,0
1724,1479253,2013/2014,2014-04-04,9790,8178,2,1
1725,1479254,2013/2014,2014-04-06,9776,9904,3,0
1726,1479255,2013/2014,2014-04-05,9810,9905,2,0
1727,1479257,2013/2014,2014-04-06,8177,8226,1,1
1728,1479008,2013/2014,2013-08-23,9789,8697,1,0
1729,1479009,2013/2014,2013-08-24,9823,8165,2,0
1730,1479010,2013/2014,2013-08-24,8178,9788,4,2
1731,1479011,2013/2014,2013-08-24,9904,10189,2,1
1732,1479012,2013/2014,2013-08-24,8226,8358,3,3
1733,1479013,2013/2014,2013-08-24,9905,8721,2,0
1734,1479014,2013/2014,2013-08-25,8406,10269,2,1
1735,1479015,2013/2014,2013-08-25,9776,9810,0,2
1736,1479016,2013/2014,2013-08-24,8177,9790,1,0
1737,1479258,2013/2014,2014-04-12,9823,9789,0,3
1738,1479259,2013/2014,2014-04-11,10189,9810,2,0
1739,1479260,2013/2014,2014-04-12,9788,10269,1,1
1740,1479261,2013/2014,2014-04-13,8178,8177,2,1
1741,1479262,2013/2014,2014-04-12,9904,9790,2,1
1742,1479263,2013/2014,2014-04-12,8721,8165,4,1
1743,1479264,2013/2014,2014-04-13,8226,8406,2,0
1744,1479265,2013/2014,2014-04-12,8358,9776,2,0
1745,1479266,2013/2014,2014-04-12,9905,8697,3,0
1746,1479267,2013/2014,2014-04-19,9789,9905,4,2
1747,1479268,2013/2014,2014-04-20,10269,10189,3,1
1748,1479269,2013/2014,2014-04-19,8697,8226,3,1
1749,1479270,2013/2014,2014-04-20,8165,8178,1,4
1750,1479271,2013/2014,2014-04-19,8358,9788,4,2
1751,1479272,2013/2014,2014-04-19,8406,8177,0,0
1752,1479273,2013/2014,2014-04-19,9790,8721,1,3
1753,1479274,2013/2014,2014-04-19,9776,9823,0,2
1754,1479275,2013/2014,2014-04-17,9810,9904,2,3
1755,1479276,2013/2014,2014-04-26,9823,8697,5,2
1756,1479277,2013/2014,2014-04-27,10189,9788,0,1
1757,1479278,2013/2014,2014-04-26,8178,9789,2,2
1758,1479279,2013/2014,2014-04-25,9904,10269,0,0
1759,1479280,2013/2014,2014-04-26,8721,8358,2,2
1760,1479281,2013/2014,2014-04-26,8226,9810,0,0
1761,1479282,2013/2014,2014-04-26,9905,8165,2,0
1762,1479283,2013/2014,2014-04-27,8406,9790,3,1
1763,1479284,2013/2014,2014-04-26,8177,9776,2,0
1764,1479285,2013/2014,2014-05-03,9789,8226,3,2
1765,1479286,2013/2014,2014-05-03,9788,9905,3,1
1766,1479287,2013/2014,2014-05-03,10269,8721,1,2
1767,1479288,2013/2014,2014-05-03,8697,8177,2,0
1768,1479289,2013/2014,2014-05-03,8165,9904,0,2
1769,1479290,2013/2014,2014-05-03,8358,10189,0,2
1770,1479291,2013/2014,2014-05-03,9790,9823,1,4
1771,1479292,2013/2014,2014-05-03,9776,8406,0,1
1772,1479293,2013/2014,2014-05-03,9810,8178,0,2
1773,1479294,2013/2014,2014-05-10,9823,10269,1,0
1774,1479295,2013/2014,2014-05-10,10189,8165,4,1
1775,1479296,2013/2014,2014-05-10,8178,8697,2,1
1776,1479297,2013/2014,2014-05-10,9904,8358,3,2
1777,1479298,2013/2014,2014-05-10,8721,9788,3,1
1778,1479299,2013/2014,2014-05-10,8226,9776,3,1
1779,1479301,2013/2014,2014-05-10,9905,9790,3,2
1780,1479302,2013/2014,2014-05-10,8406,9810,2,1
1781,1479303,2013/2014,2014-05-10,8177,9789,0,4
1782,1479017,2013/2014,2013-08-27,8358,9823,1,1
1783,1479018,2013/2014,2013-08-31,10189,8178,2,0
1784,1479019,2013/2014,2013-08-31,9788,8697,4,1
1785,1479020,2013/2014,2013-09-01,10269,8226,6,2
1786,1479021,2013/2014,2013-08-31,9904,9905,4,1
1787,1479022,2013/2014,2013-08-31,8721,8177,2,0
1788,1479023,2013/2014,2013-08-31,8165,8406,0,1
1789,1479024,2013/2014,2013-08-31,9790,9776,4,0
1790,1479025,2013/2014,2013-09-01,9810,9789,1,2
1791,1479026,2013/2014,2013-09-14,9789,9790,6,2
1792,1479027,2013/2014,2013-09-14,9823,9904,2,0
1793,1479028,2013/2014,2013-09-14,8178,8721,3,1
1794,1479029,2013/2014,2013-09-14,8697,9810,0,3
1795,1479030,2013/2014,2013-09-15,8226,9788,2,1
1796,1479031,2013/2014,2013-09-14,9905,10189,0,1
1797,1479032,2013/2014,2013-09-14,8406,8358,2,1
1798,1479033,2013/2014,2013-09-15,9776,8165,1,1
1799,1479034,2013/2014,2013-09-13,8177,10269,0,1
1800,1479035,2013/2014,2013-09-21,10189,9823,0,4
1801,1479036,2013/2014,2013-09-20,9788,9776,4,1
1802,1479037,2013/2014,2013-09-22,10269,9810,1,1
1803,1479038,2013/2014,2013-09-21,9904,8406,2,1
1804,1479039,2013/2014,2013-09-21,8721,8226,2,1
1805,1479040,2013/2014,2013-09-21,8165,9789,1,1
1806,1479041,2013/2014,2013-09-22,8358,8177,1,1
1807,1479042,2013/2014,2013-09-21,9905,8178,1,4
1808,1479043,2013/2014,2013-09-21,9790,8697,0,2
1809,1479044,2013/2014,2013-09-28,9789,8358,5,0
1810,1479045,2013/2014,2013-09-28,9823,8721,1,0
1811,1479046,2013/2014,2013-09-28,8178,9904,2,0
1812,1479047,2013/2014,2013-09-29,8697,8165,3,3
1813,1479048,2013/2014,2013-09-28,8226,10189,3,3
1814,1479049,2013/2014,2013-09-27,8406,9788,2,2
1815,1479050,2013/2014,2013-09-29,9776,10269,0,4
1816,1479051,2013/2014,2013-09-28,9810,9790,2,2
1817,1479052,2013/2014,2013-09-28,8177,9905,3,1
1818,1479053,2013/2014,2013-10-05,10189,8406,4,1
1819,1479054,2013/2014,2013-10-05,9788,9789,2,0
1820,1479055,2013/2014,2013-10-05,8178,9823,1,1
1821,1479056,2013/2014,2013-10-05,10269,8697,1,1
1822,1479057,2013/2014,2013-10-04,9904,8177,1,1
1823,1479058,2013/2014,2013-10-05,8721,9776,0,2
1824,1479059,2013/2014,2013-10-06,8165,9790,0,5
1825,1479060,2013/2014,2013-10-06,8358,9810,1,1
1826,1479061,2013/2014,2013-10-05,9905,8226,2,2
1827,1479062,2013/2014,2013-10-19,9789,9904,1,0
1828,1479063,2013/2014,2013-10-19,9823,9905,4,1
1829,1479064,2013/2014,2013-10-19,8697,8358,0,0
1830,1479065,2013/2014,2013-10-18,8226,8178,1,2
1831,1479066,2013/2014,2013-10-20,8406,8721,1,2
1832,1479067,2013/2014,2013-10-20,9790,10269,3,3
1833,1479068,2013/2014,2013-10-19,9776,10189,2,3
1834,1479069,2013/2014,2013-10-19,9810,8165,1,1
1835,1479070,2013/2014,2013-10-19,8177,9788,1,0
1836,1732658,2014/2015,2014-08-22,9823,8721,2,1
1837,1732668,2014/2015,2014-08-23,9789,8178,0,2
1838,1732669,2014/2015,2014-08-24,9788,10269,1,1
1839,1732670,2014/2015,2014-08-23,8226,8406,2,0
1840,1732671,2014/2015,2014-08-23,9904,10189,2,1
1841,1732672,2014/2015,2014-08-23,8177,8697,2,2
1842,1732673,2014/2015,2014-08-23,9810,8358,1,0
1843,1732674,2014/2015,2014-08-23,8722,9790,0,0
1844,1732675,2014/2015,2014-08-24,8460,9905,2,2
1845,1732796,2014/2015,2014-11-01,9823,9789,2,1
1846,1732797,2014/2015,2014-10-31,10189,8406,1,0
1847,1732798,2014/2015,2014-11-02,9788,8226,3,1
1848,1732799,2014/2015,2014-11-01,9905,8697,1,2
1849,1732800,2014/2015,2014-11-01,9904,9810,1,0
1850,1732801,2014/2015,2014-11-01,10269,8721,0,4
1851,1732802,2014/2015,2014-11-01,9790,8178,1,0
1852,1732803,2014/2015,2014-11-02,8722,8358,0,1
1853,1732804,2014/2015,2014-11-02,8460,8177,3,1
1854,1732811,2014/2015,2014-11-09,9789,9788,1,0
1855,1732812,2014/2015,2014-11-08,8178,9905,0,0
1856,1732813,2014/2015,2014-11-09,8721,9790,2,0
1857,1732814,2014/2015,2014-11-08,8406,8460,3,0
1858,1732815,2014/2015,2014-11-08,8226,8722,3,4
1859,1732816,2014/2015,2014-11-07,8177,9904,0,2
1860,1732817,2014/2015,2014-11-08,8697,10269,2,0
1861,1732818,2014/2015,2014-11-08,9810,9823,0,4
1862,1732819,2014/2015,2014-11-08,8358,10189,2,0
1863,1732820,2014/2015,2014-11-22,9823,8226,4,0
1864,1732821,2014/2015,2014-11-22,10189,8721,3,2
1865,1732822,2014/2015,2014-11-22,9788,9810,1,3
1866,1732823,2014/2015,2014-11-22,9905,8358,2,2
1867,1732824,2014/2015,2014-11-22,9904,8178,1,3
1868,1732825,2014/2015,2014-11-23,10269,8406,0,1
1869,1732826,2014/2015,2014-11-23,9790,8697,2,0
1870,1732827,2014/2015,2014-11-22,8722,8177,1,2
1871,1732828,2014/2015,2014-11-22,8460,9789,2,2
1872,1732829,2014/2015,2014-11-29,10189,9905,4,1
1873,1732830,2014/2015,2014-11-29,8178,8722,5,1
1874,1732831,2014/2015,2014-11-30,8721,9788,1,0
1875,1732832,2014/2015,2014-11-29,8406,9790,3,1
1876,1732833,2014/2015,2014-11-29,8226,9904,4,3
1877,1732834,2014/2015,2014-11-29,8177,9823,0,1
1878,1732835,2014/2015,2014-11-29,8697,8460,4,0
1879,1732836,2014/2015,2014-11-30,9810,9789,2,0
1880,1732837,2014/2015,2014-11-28,8358,10269,1,4
1881,1732838,2014/2015,2014-12-06,9823,8178,1,0
1882,1732839,2014/2015,2014-12-05,9789,8226,1,0
1883,1732840,2014/2015,2014-12-06,9788,8177,3,2
1884,1732841,2014/2015,2014-12-06,9904,8721,1,3
1885,1732842,2014/2015,2014-12-07,9810,8697,5,2
1886,1732843,2014/2015,2014-12-06,10269,10189,0,4
1887,1732844,2014/2015,2014-12-07,9790,9905,2,1
1888,1732845,2014/2015,2014-12-06,8722,8406,1,2
1889,1732846,2014/2015,2014-12-06,8460,8358,1,1
1890,1732847,2014/2015,2014-12-13,10189,8722,1,2
1891,1732848,2014/2015,2014-12-14,8178,9788,1,1
1892,1732849,2014/2015,2014-12-14,8721,8460,1,1
1893,1732850,2014/2015,2014-12-13,9905,10269,1,1
1894,1732851,2014/2015,2014-12-13,8406,9823,0,4
1895,1732852,2014/2015,2014-12-12,8226,9810,3,2
1896,1732853,2014/2015,2014-12-13,8177,9789,1,0
1897,1732854,2014/2015,2014-12-13,8697,9904,3,3
1898,1732855,2014/2015,2014-12-13,8358,9790,0,0
1899,1732856,2014/2015,2014-12-16,9823,8358,2,0
1900,1732857,2014/2015,2014-12-17,9789,8721,2,2
1901,1732858,2014/2015,2014-12-17,9788,8697,4,1
1902,1732859,2014/2015,2014-12-17,8226,8178,0,1
1903,1732860,2014/2015,2014-12-16,9904,8406,2,0
1904,1732861,2014/2015,2014-12-17,9810,8177,4,4
1905,1732862,2014/2015,2014-12-16,9790,10269,0,1
1906,1732863,2014/2015,2014-12-16,8722,9905,0,0
1907,1732864,2014/2015,2014-12-17,8460,10189,1,2
1908,1732865,2014/2015,2014-12-20,10189,9790,0,0
1909,1732866,2014/2015,2014-12-20,8178,9810,1,1
1910,1732867,2014/2015,2014-12-20,8721,8722,2,1
1911,1732868,2014/2015,2014-12-19,9905,9823,1,2
1912,1732869,2014/2015,2014-12-20,8406,9788,2,1
1913,1732870,2014/2015,2014-12-21,8177,8226,0,5
1914,1732871,2014/2015,2014-12-20,8697,9789,2,1
1915,1732872,2014/2015,2014-12-21,8358,9904,2,2
1916,1732873,2014/2015,2014-12-20,10269,8460,0,0
1917,1732874,2014/2015,2015-01-31,10189,9904,1,0
1918,1732875,2014/2015,2015-01-31,8178,9789,0,0
1919,1732876,2014/2015,2015-01-30,8721,9823,4,1
1920,1732877,2014/2015,2015-01-31,9905,8460,5,0
1921,1732878,2014/2015,2015-02-01,8406,8226,3,1
1922,1732879,2014/2015,2015-02-01,8697,8177,2,0
